symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,score
AAPL,STOCK,0.117403,0.128161,9.1633,BUY,1,-4.8742,-2.8637,-16.9813,-4.7983,-20.9648,2.0319,-5.6398,-12.2378,9.8362,13.115,0.75,28.5714,0.0009,0.0009,-0.6192,2.0319,-5.6398,0
AAPL,STOCK,0.117871,0.127226,7.9366,BUY,1,-3.8296,-2.9531,-16.5711,-3.9817,-19.893,3.2787,-5.2636,-8.6958,9.8362,13.115,0.75,28.5714,0.0011,0.0011,-0.5175,3.2787,-5.2636,0
AAPL,STOCK,0.12442,0.123483,-0.7531,BUY,0,0.4147,0.49,-3.9743,0.2645,-3.7203,3.1017,0.0,5.1395,6.2017,14.4003,0.4307,36.8446,0.0007,0.0007,0.0368,3.1017,0.0,4
AAPL,STOCK,0.098226,0.143597,46.1904,BUY,1,-6.9723,-5.6927,-13.6465,-7.3254,-19.9722,1.4501,-8.2968,-17.3224,7.7296,22.2222,0.3478,25.0031,0.0003,0.0003,-0.5239,1.4501,-8.2968,-1
AAPL,STOCK,0.358757,0.346596,-3.3898,SELL,1,2.5543,4.006,6.1867,5.0468,11.5457,-1.0326,2.9529,5.939,7.7027,17.9216,0.4298,64.3519,-0.0009,-0.0009,0.5032,-1.0326,2.9529,1
AAPL,STOCK,0.224516,0.221709,-1.2502,BUY,0,-12.7921,-8.9372,-10.1653,-12.7193,-21.5916,4.8038,-14.5905,-25.9258,19.2144,38.8652,0.4944,30.5558,0.0013,0.0013,-0.6092,4.8038,-14.5905,-1
AAPL,STOCK,0.341413,0.414307,21.3507,SELL,0,-1.1385,0.9404,2.4747,0.4645,2.9507,-1.9348,-0.7399,-1.1271,7.2555,9.2247,0.7865,60.537,-0.0013,-0.0013,0.105,-1.9348,-0.7399,-3
AAPL,STOCK,0.594966,0.752876,26.541,SELL,0,1.927,2.1645,8.9491,3.7221,13.0044,-2.1901,2.7662,12.9261,6.1373,11.802,0.52,66.8936,-0.0018,-0.0018,0.6618,-2.1901,2.7662,0
AAPL,STOCK,7.499126,8.05263,7.3809,SELL,0,-0.6277,1.2879,0.0172,-0.4201,-0.403,-4.7925,2.6218,-4.4183,8.5321,11.0153,0.7746,60.7053,-0.0247,-0.0247,-0.0742,-4.7925,2.6218,-4
AAPL,STOCK,14.213531,13.504831,-4.9861,BUY,0,0.0016,-1.9756,-7.0891,-0.264,-7.3344,2.7929,2.6964,-6.2029,9.1352,16.8523,0.5421,36.6066,0.1271,0.1271,-0.0266,2.7929,2.6964,4
AAPL,STOCK,24.139145,26.086498,8.0672,BUY,1,-1.3253,-2.7529,-5.8413,-4.4786,-10.0583,3.8365,-7.5365,-5.611,11.5303,16.0978,0.7163,38.2057,0.0457,0.0457,-0.5605,3.8365,-7.5365,-1
AAPL,STOCK,25.582235,26.0812,1.9504,SELL,0,-0.7239,-0.4626,3.2141,3.9329,7.2734,3.1469,5.4434,2.185,8.3778,8.3778,1.0,60.2074,-0.0099,-0.0099,1.1512,3.1469,5.4434,0
NVDA,STOCK,0.077831,0.087023,11.8102,SELL,0,-1.7298,-0.6149,23.4367,6.8938,31.9462,7.7678,3.9868,-4.9566,13.9863,23.6482,0.5914,66.7805,-0.0008,-0.0008,0.7151,7.7678,3.9868,-1
NVDA,STOCK,0.125162,0.165451,32.1895,BUY,1,-13.1556,-13.6016,-24.8676,-17.9453,-38.3503,17.544,-21.1657,-19.0974,38.7327,78.475,0.4936,28.058,0.0006,0.0006,-0.5562,17.544,-21.1657,-1
NVDA,STOCK,0.505683,0.516532,2.1454,SELL,0,6.192,6.2709,14.613,8.6845,24.5666,-2.6619,9.3146,23.6733,9.8548,32.3989,0.3042,63.5384,-0.0012,-0.0012,0.5312,-2.6619,9.3146,0
NVDA,STOCK,0.250206,0.299254,19.603,BUY,1,-5.876,-6.7356,-18.8209,-10.6193,-27.4415,7.8367,-11.2946,-22.2088,22.1603,43.2664,0.5122,38.6964,0.002,0.002,-0.6041,7.8367,-11.2946,-1
NVDA,STOCK,0.193671,0.172126,-11.1245,SELL,1,3.4815,4.8194,8.5309,6.6539,15.7524,-1.5914,6.3787,22.1098,6.2267,22.2592,0.2797,63.7272,-0.0002,-0.0002,0.5524,-1.5914,6.3787,1
NVDA,STOCK,0.16525,0.170369,3.0977,BUY,1,-1.4247,-2.982,-8.9628,-4.3007,-12.878,1.6923,-3.0047,-10.9879,6.5563,12.0748,0.543,35.2698,0.0005,0.0005,-0.5802,1.6923,-3.0047,-1
NVDA,STOCK,0.21384,0.206124,-3.6083,SELL,1,-0.7846,-0.4444,5.524,2.3981,8.0545,3.5134,1.4869,2.3398,4.7527,7.0354,0.6755,63.8118,-0.0007,-0.0007,0.5848,3.5134,1.4869,0
NVDA,STOCK,0.345781,0.354949,2.6514,SELL,0,1.3657,1.9775,10.2352,2.9351,13.4707,-1.0276,2.7236,10.823,6.0297,10.1717,0.5928,62.1927,-0.0017,-0.0017,0.5077,-1.0276,2.7236,1
NVDA,STOCK,0.321028,0.330042,2.8079,BUY,1,-6.2075,-5.414,-14.6988,-6.3411,-20.1079,4.1646,-7.9719,-13.6455,11.9335,21.7521,0.5486,39.2548,0.0013,0.0013,-0.5023,4.1646,-7.9719,-1
NVDA,STOCK,0.305442,0.293524,-3.9019,BUY,0,1.0829,-0.9531,-14.1217,-3.7786,-17.3667,-2.7725,-4.3997,-8.3868,10.8826,14.1169,0.7709,34.7822,0.0033,0.0033,-0.5484,-2.7725,-4.3997,-1
NVDA,STOCK,0.521039,0.551446,5.8358,SELL,0,0.3524,1.033,6.2115,4.0569,10.5204,-2.2083,4.923,5.9992,9.1051,10.488,0.8681,60.2089,-0.0007,-0.0007,0.7305,-2.2083,4.923,0
NVDA,STOCK,0.438528,0.467255,6.5508,BUY,1,0.401,-0.4586,-5.2874,-2.8684,-8.0041,-6.3012,0.2794,-6.2704,8.0424,8.7125,0.9231,36.632,0.0016,0.0016,-0.501,-6.3012,0.2794,0
NVDA,STOCK,0.802187,0.857423,6.8857,SELL,0,-0.0964,1.7907,6.3273,5.3963,12.0651,1.2147,-0.455,16.9267,8.9084,13.8355,0.6439,66.586,-0.0032,-0.0032,0.6994,1.2147,-0.455,-1
NVDA,STOCK,0.192525,0.17671,-8.2145,BUY,0,4.4568,-1.1515,6.3083,0.2328,6.5558,4.0895,6.1949,7.5547,22.1042,24.1015,0.9171,39.4496,0.0009,0.0009,0.0201,4.0895,6.1949,3
NVDA,STOCK,0.211777,0.222779,5.1951,BUY,1,-5.1553,-5.7783,-7.5186,-7.1451,-14.1265,3.3558,-11.6635,-15.3846,13.3113,23.3781,0.5694,33.2349,0.0003,0.0003,-0.5396,3.3558,-11.6635,-1
NVDA,STOCK,0.436619,0.371069,-15.0131,BUY,0,2.5764,-0.6693,1.1042,1.1953,2.3127,3.7583,5.5987,2.1448,12.7108,16.279,0.7808,39.3851,0.0024,0.0024,0.1286,3.7583,5.5987,3
NVDA,STOCK,0.530608,0.509109,-4.0518,BUY,0,0.0963,-0.1993,0.2033,-1.3191,-1.1185,-1.255,-0.1359,0.7778,3.2683,3.3605,0.9726,39.584,0.0001,0.0001,-0.5984,-1.255,-0.1359,1
NVDA,STOCK,0.738689,0.798814,8.1394,SELL,0,4.4824,2.8593,10.4194,4.5374,15.4296,-3.2155,5.9233,9.3131,13.8578,15.104,0.9175,60.4034,-0.0005,-0.0005,0.5032,-3.2155,5.9233,-1
NVDA,STOCK,3.760916,3.62047,-3.7344,SELL,1,4.1383,3.6549,18.633,5.0748,24.6534,-4.733,5.5486,19.4257,11.3478,20.319,0.5585,68.2725,-0.015,-0.015,0.5444,-4.733,5.5486,-1
NVDA,STOCK,5.177255,5.501299,6.259,SELL,0,3.3317,2.2647,7.399,3.2682,10.909,-1.1021,0.6722,11.6067,4.716,10.5045,0.449,69.5367,-0.0024,-0.0024,0.5286,-1.1021,0.6722,1
NVDA,STOCK,9.20413,9.49711,3.1831,SELL,0,1.6749,1.3344,11.1005,3.8633,15.3926,-1.3959,5.3677,4.9369,6.8471,10.4162,0.6574,64.5665,-0.0287,-0.0287,0.7825,-1.3959,5.3677,1
NVDA,STOCK,20.768423,22.794809,9.7571,SELL,0,-0.2128,0.2712,1.7289,4.8419,6.6545,3.1108,2.2095,6.4321,9.3277,9.3277,1.0,60.1756,-0.0228,-0.0228,1.0251,3.1108,2.2095,0
NVDA,STOCK,16.907219,19.556395,15.6689,BUY,1,-6.6337,-5.3164,-16.6176,-8.333,-23.5658,1.8521,-16.7011,-21.1526,16.5008,25.7125,0.6417,38.7107,0.0739,0.0739,-0.6109,1.8521,-16.7011,-2
NVDA,STOCK,18.678946,16.233881,-13.09,SELL,1,0.2949,2.7774,5.2206,4.6792,10.144,-1.4746,3.0061,18.6969,12.4605,19.3404,0.6443,61.6447,-0.0006,-0.0006,0.5037,-1.4746,3.0061,0
NVDA,STOCK,27.642527,28.185051,1.9626,SELL,0,-0.4908,0.1512,9.7127,2.4341,12.3832,1.833,-1.0656,6.8224,4.5497,6.7407,0.675,61.1101,-0.1834,-0.1834,0.648,1.833,-1.0656,-1
NVDA,STOCK,131.097061,120.110649,-8.3804,BUY,0,0.2621,-3.6481,-3.0706,0.2117,-2.8655,5.0549,6.0146,-0.4705,14.4951,26.1958,0.5533,38.9773,0.8682,0.8682,0.015,5.0549,6.0146,3
NVDA,STOCK,174.860809,186.559509,6.6903,BUY,1,0.9778,-1.1113,0.264,-0.2249,0.0386,2.4185,2.4065,-3.9119,6.4723,8.8313,0.7329,38.86,0.0082,0.0082,-0.046,2.4185,2.4065,4
MSFT,STOCK,0.069683,0.069155,-0.7577,SELL,1,-0.6683,-0.1966,6.0858,3.7321,10.045,4.7613,2.3245,0.0,6.4513,6.4513,1.0,63.1542,-0.0001,-0.0001,1.2393,4.7613,2.3245,0
MSFT,STOCK,0.064405,0.076546,18.851,SELL,0,-1.9082,-0.9219,0.0042,4.6096,4.614,7.9661,3.3904,0.8266,8.9302,9.8233,0.9091,64.0,0.0,0.0,0.789,7.9661,3.3904,0
MSFT,STOCK,0.219609,0.249171,13.4612,BUY,1,0.8518,0.035,-4.2517,-2.9285,-7.0557,-2.8038,-2.8038,-5.0229,6.2502,6.2502,1.0,38.1819,0.0005,0.0005,-0.7932,-2.8038,-2.8038,0
MSFT,STOCK,1.56313,1.582135,1.2158,SELL,0,-0.3156,-0.0693,0.6242,1.2853,1.9175,0.9202,-0.303,-3.8012,3.2761,4.7021,0.6967,60.6382,-0.0009,-0.0009,0.5118,0.9202,-0.303,-1
MSFT,STOCK,1.674781,1.807814,7.9433,SELL,0,-1.0334,0.4221,3.3575,2.6051,6.0501,3.9822,0.4273,5.8558,8.1327,8.7879,0.9254,63.1576,-0.0042,-0.0042,0.5583,3.9822,0.4273,0
MSFT,STOCK,4.000472,4.304546,7.601,SELL,0,-0.3682,0.2376,2.3998,2.2768,4.7313,3.5671,2.4331,0.0,4.0791,7.0087,0.582,61.1112,-0.005,-0.005,0.6578,3.5671,2.4331,0
MSFT,STOCK,10.039193,9.939412,-0.9939,SELL,1,2.5535,2.5288,5.7684,4.2608,10.275,-1.5836,5.8088,4.2942,5.6595,12.5853,0.4497,73.9535,-0.0058,-0.0058,0.6759,-1.5836,5.8088,1
MSFT,STOCK,15.838221,15.29979,-3.3996,BUY,0,0.6768,-0.6036,-8.5093,-2.3497,-10.6591,-0.6143,-1.5646,-5.2965,5.2305,5.2305,1.0,36.8507,0.0932,0.0932,-0.7006,-0.6143,-1.5646,1
MSFT,STOCK,17.538605,17.398653,-0.798,SELL,1,-0.5243,2.1689,3.4501,0.668,4.1411,-6.8466,-2.5778,-0.9567,10.6014,14.1581,0.7488,60.2601,-0.0862,-0.0862,0.0888,-6.8466,-2.5778,-5
MSFT,STOCK,25.577604,23.913767,-6.5051,SELL,1,-0.126,0.6798,4.3048,1.3985,5.7636,1.2112,1.7166,3.9553,2.9458,4.0875,0.7207,67.4576,-0.0883,-0.0883,0.6121,1.2112,1.7166,-1
MSFT,STOCK,27.077679,27.274424,0.7266,BUY,1,0.1742,-0.9508,-0.7403,1.8015,1.0478,6.0353,-1.5499,3.9006,7.2231,11.5569,0.625,37.1644,0.0566,0.0566,0.2821,6.0353,-1.5499,4
MSFT,STOCK,26.889116,27.282623,1.4634,BUY,1,0.7216,-1.2879,-0.5161,0.937,0.4161,3.6007,-1.7964,3.1446,6.0353,11.5569,0.5222,39.3365,0.0667,0.0667,0.1482,3.6007,-1.7964,4
MSFT,STOCK,34.012077,33.263088,-2.2021,SELL,1,-0.2018,-0.4608,2.5431,1.806,4.395,2.3285,4.2336,1.4144,4.3134,5.7172,0.7545,60.3481,-0.022,-0.022,0.5406,2.3285,4.2336,0
MSFT,STOCK,293.47937,271.075684,-7.6338,SELL,1,-0.1472,-0.2336,3.2904,1.4192,4.7563,2.6813,1.1231,4.984,3.216,3.216,1.0,63.9636,-0.3575,-0.3575,0.7528,2.6813,1.1231,0
MSFT,STOCK,408.118439,414.378571,1.5339,SELL,0,-0.1267,0.2944,2.0832,1.7926,3.9131,3.1367,1.9142,0.1898,3.3351,3.3351,1.0,61.3913,-0.6447,-0.6447,0.8229,3.1367,1.9142,0
MSFT,STOCK,470.843201,457.821167,-2.7657,BUY,0,0.1235,0.3478,-2.4302,-2.118,-4.4967,-3.09,-0.6679,-1.0027,3.1886,4.0343,0.7904,36.9127,0.4257,0.4257,-0.9413,-3.09,-0.6679,0
AMZN,STOCK,0.221354,0.247917,12.0002,SELL,0,-3.2371,-2.7052,22.7582,10.2821,35.3804,11.2566,9.1139,-4.2794,22.1263,22.1263,1.0,60.5403,-0.0023,-0.0023,0.9588,11.2566,9.1139,-1
AMZN,STOCK,0.226042,0.24375,7.8339,SELL,0,-0.4338,-1.5994,21.2585,12.4136,36.311,15.2723,12.8743,3.3335,24.7128,24.7128,1.0,62.6944,-0.0005,-0.0005,1.0849,15.2723,12.8743,-1
AMZN,STOCK,1.134375,0.778125,-31.405,BUY,0,-4.4342,-4.2368,-12.4365,-10.4533,-21.5898,6.1404,-8.1013,-23.0932,24.269,35.3801,0.686,36.376,0.0031,0.0031,-0.694,6.1404,-8.1013,-1
AMZN,STOCK,0.63,0.575,-8.7302,SELL,1,-4.8125,-1.4758,3.751,15.501,19.8334,24.6291,2.107,24.1379,38.0066,38.0066,1.0,60.3972,-0.0023,-0.0023,0.8877,24.6291,2.107,-1
AMZN,STOCK,0.626,0.6865,9.6645,SELL,0,-3.4223,6.7915,5.0631,2.3838,7.5675,-8.8128,-13.2964,13.4058,37.9004,69.77,0.5432,60.0683,-0.0117,-0.0117,0.0793,-8.8128,-13.2964,-5
AMZN,STOCK,0.6705,0.824,22.8934,BUY,1,2.3252,-3.597,10.1923,2.7389,13.2104,7.1086,-2.3307,37.6797,23.4875,52.5591,0.4469,38.0571,0.0002,0.0002,0.1377,7.1086,-2.3307,3
AMZN,STOCK,1.9465,2.2925,17.7755,SELL,0,-0.2536,1.9673,4.4142,-0.2792,4.1226,-1.8159,-7.4857,-0.8658,7.6804,20.6768,0.3714,65.2861,-0.0144,-0.0144,-0.0243,-1.8159,-7.4857,-3
AMZN,STOCK,2.1355,2.0115,-5.8066,BUY,0,-1.5456,-2.2867,-9.8031,-3.4933,-12.954,1.6663,0.9216,-6.8687,5.6653,12.2114,0.4639,39.8305,0.0123,0.0123,-0.509,1.6663,0.9216,-1
AMZN,STOCK,1.9745,1.9475,-1.3674,BUY,0,1.684,0.0854,1.6206,0.6846,2.3163,1.4124,2.4384,8.0142,5.5716,9.5659,0.5824,39.8256,0.0047,0.0047,0.1287,1.4124,2.4384,3
AMZN,STOCK,2.251,1.993,-11.4616,SELL,1,-0.2444,0.5656,0.1017,3.2983,3.4034,2.8793,-2.1517,5.3099,5.8049,11.5394,0.5031,60.4966,-0.0015,-0.0015,0.5705,2.8793,-2.1517,0
AMZN,STOCK,1.6285,1.873,15.0138,SELL,0,-0.02,0.9922,5.0287,0.2015,5.2404,-2.2509,-0.0614,5.6096,3.8378,8.6816,0.4421,61.8715,-0.0058,-0.0058,0.0507,-2.2509,-0.0614,-4
AMZN,STOCK,5.041,4.3635,-13.4398,SELL,1,-0.2519,-0.882,7.0801,8.7741,16.4755,12.6103,5.77,7.8519,12.8498,12.8498,1.0,64.3939,-0.0027,-0.0027,1.505,12.6103,5.77,-1
AMZN,STOCK,9.1375,9.2765,1.5212,SELL,0,1.9523,1.7555,3.711,2.1546,5.9456,-1.0879,4.0895,3.5118,4.0432,6.2205,0.65,69.027,-0.0007,-0.0007,0.5145,-1.0879,4.0895,1
AMZN,STOCK,19.3475,20.110001,3.9411,SELL,0,3.7937,3.1576,7.3717,3.8147,11.4676,-1.6945,4.8872,12.6295,5.7237,12.6141,0.4538,67.1489,-0.0108,-0.0108,0.5111,-1.6945,4.8872,1
AMZN,STOCK,89.2015,93.748497,5.0974,BUY,1,0.3898,-0.3783,-0.0428,1.0124,0.9691,2.0192,1.3256,1.7823,2.9582,4.8308,0.6124,39.1993,0.1429,0.1429,0.3853,2.0192,1.3256,4
AMZN,STOCK,151.358002,146.817505,-2.9998,SELL,1,-1.0888,0.7774,-3.9171,-0.6749,-4.5656,-4.2647,-6.0993,8.9906,9.7886,16.254,0.6022,61.3134,-0.1608,-0.1608,-0.0784,-4.2647,-6.0993,-4
AMZN,STOCK,83.120003,97.25,16.9995,BUY,1,-2.473,-2.6567,-6.4206,-4.0113,-10.1743,1.5889,-2.4299,-5.813,6.0499,13.0408,0.4639,31.9539,0.2824,0.2824,-0.5621,1.5889,-2.4299,-1
AMZN,STOCK,133.679993,140.570007,5.1541,SELL,0,-0.4082,0.0145,3.3505,2.1878,5.6116,3.7888,0.0898,2.5468,5.6262,6.4737,0.8691,60.3114,-0.3585,-0.3585,0.5771,3.7888,0.0898,0
JPM,STOCK,2.165925,2.184126,0.8403,BUY,1,0.0843,-2.656,2.4253,0.3373,2.7708,5.7778,5.7778,-4.0322,7.1429,15.1786,0.4706,37.2094,0.0016,0.0016,0.0376,5.7778,5.7778,4
JPM,STOCK,3.624048,3.496023,-3.5327,SELL,1,-0.4795,1.2742,6.2329,0.8357,7.1207,-2.1276,1.3774,0.0,8.0333,11.4286,0.7029,60.4651,-0.0193,-0.0193,0.1706,-2.1276,1.3774,-4
JPM,STOCK,3.084974,3.114822,0.9675,SELL,0,-0.039,-0.4682,3.1887,2.224,5.4835,3.1496,1.5504,-1.5038,3.9683,7.6001,0.5221,67.6472,-0.0039,-0.0039,0.6119,3.1496,1.5504,0
JPM,STOCK,1.238404,1.339204,8.1395,BUY,1,-6.0924,-6.7227,-24.0405,-9.6639,-31.3811,6.1728,-12.2449,-28.3333,20.9876,30.8643,0.68,34.7826,0.018,0.018,-0.6144,6.1728,-12.2449,-1
JPM,STOCK,2.398651,2.88228,20.1625,BUY,1,-5.1808,-4.8286,-8.9735,-6.4994,-14.8897,1.9608,-8.6924,-16.4221,11.9254,21.1428,0.564,33.4064,0.0012,0.0012,-0.5683,1.9608,-8.6924,-2
JPM,STOCK,2.383275,2.943934,23.5247,BUY,1,-3.8687,-4.896,-9.3352,-6.4048,-15.1422,3.3333,-7.6766,-13.7639,8.6667,21.1428,0.4099,35.2417,0.0015,0.0015,-0.5652,3.3333,-7.6766,0
JPM,STOCK,4.747189,5.109824,7.6389,BUY,1,0.152,0.0844,-4.3054,-2.752,-6.9389,-3.6789,-2.0409,-7.9873,5.2084,5.2084,1.0,38.8891,0.0057,0.0057,-1.0759,-3.6789,-2.0409,0
JPM,STOCK,8.600857,9.116044,5.9899,SELL,0,-0.0736,0.494,6.4889,2.5749,9.2309,3.8298,0.8264,3.3899,4.2735,5.1724,0.8262,60.5634,-0.0327,-0.0327,0.7793,3.8298,0.8264,0
JPM,STOCK,13.470065,14.809734,9.9455,SELL,0,-0.1742,1.345,-0.2493,2.3068,2.0517,0.6858,0.9628,4.2614,4.9435,7.0605,0.7002,65.0943,-0.0086,-0.0086,0.5209,0.6858,0.9628,-1
JPM,STOCK,18.746428,19.996193,6.6667,SELL,0,-0.0489,0.9701,6.9365,2.6683,9.7899,1.8377,1.8897,4.0147,5.6932,6.0286,0.9444,60.4114,-0.0668,-0.0668,0.7841,1.8377,1.8897,-1
JPM,STOCK,23.755617,24.448652,2.9174,SELL,0,-0.2563,1.7314,9.8087,6.1799,16.5948,4.3993,6.4711,11.5368,13.0037,13.0037,1.0,60.3178,-0.0797,-0.0797,0.9317,4.3993,6.4711,-1
JPM,STOCK,22.79385,22.333033,-2.0217,BUY,0,0.0899,-0.7602,-4.1455,-4.684,-8.6354,-4.7386,0.1718,-11.1281,8.045,9.2561,0.8692,35.6122,0.0303,0.0303,-0.857,-4.7386,0.1718,0
JPM,STOCK,17.979319,18.718758,4.1127,SELL,0,-1.2042,1.3792,4.0315,0.2301,4.2709,-1.0867,-4.7491,1.3996,9.9593,12.8512,0.775,61.4606,-0.0965,-0.0965,0.0357,-1.0867,-4.7491,-3
JPM,STOCK,18.598923,18.170128,-2.3055,SELL,1,4.3922,4.6596,9.1002,5.4375,15.0324,-1.2241,5.5995,11.7912,4.058,15.4832,0.2621,76.0274,-0.0113,-0.0113,0.5132,-1.2241,5.5995,1
JPM,STOCK,27.734552,28.271053,1.9344,SELL,0,-0.0987,0.1535,2.6805,0.9146,3.6196,0.4585,-0.0218,4.8302,1.792,2.1759,0.8236,60.784,-0.0542,-0.0542,0.7628,0.4585,-0.0218,-2
JPM,STOCK,27.969643,28.23488,0.9483,SELL,0,-0.0197,0.0986,2.6704,1.6184,4.332,1.1334,0.9354,3.0195,2.6549,2.6549,1.0,63.4146,-0.0237,-0.0237,1.2454,1.1334,0.9354,-1
JPM,STOCK,27.056358,27.596247,1.9954,BUY,1,0.5659,1.0195,-3.8252,-3.0497,-6.7583,-5.6277,0.6928,-0.9316,9.3257,9.3257,1.0,37.5108,0.0541,0.0541,-0.5805,-5.6277,0.6928,0
JPM,STOCK,27.928043,27.723946,-0.7308,SELL,1,2.88,3.543,9.9463,4.551,14.95,-1.1188,4.0982,11.1926,5.3278,13.5822,0.3923,63.8096,-0.0716,-0.0716,0.5074,-1.1188,4.0982,1
JPM,STOCK,37.783375,38.671906,2.3516,SELL,0,-0.0351,1.2913,1.1983,0.056,1.255,-1.6599,0.8029,2.2295,3.468,6.9951,0.4958,64.9545,-0.0377,-0.0377,0.0148,-1.6599,0.8029,-3
JPM,STOCK,42.586647,42.857067,0.635,SELL,0,-0.8731,-0.5075,2.1995,2.4354,4.6884,4.5014,1.835,3.178,4.8776,4.8776,1.0,60.0264,-0.0333,-0.0333,0.9967,4.5014,1.835,0
JPM,STOCK,45.279549,43.977238,-2.8762,SELL,1,-0.1811,-0.2947,1.8394,1.3271,3.1909,2.0564,1.6686,2.1411,2.5666,3.2167,0.7979,60.6521,-0.0044,-0.0044,0.7195,2.0564,1.6686,0
JPM,STOCK,45.723385,45.955048,0.5067,BUY,1,0.2341,-0.0264,-5.3127,-2.6385,-7.8111,-2.5895,-2.776,-7.5826,5.2511,7.6282,0.6884,38.1413,0.0857,0.0857,-0.6449,-2.5895,-2.776,0
JPM,STOCK,51.305515,48.668068,-5.1407,SELL,1,-0.1119,-0.0239,4.036,1.3238,5.4132,1.0719,0.3399,2.1824,3.1763,4.4234,0.7181,62.328,-0.1156,-0.1156,0.5882,1.0719,0.3399,-1
JPM,STOCK,107.473442,115.256569,7.2419,SELL,0,-0.036,-0.2109,8.0604,2.3599,10.6105,4.4379,1.3702,7.838,4.4379,4.8188,0.9209,61.2654,-0.4968,-0.4968,0.853,4.4379,1.3702,0
JPM,STOCK,110.126999,112.603188,2.2485,BUY,1,-1.6648,-2.6201,-4.2621,-3.3041,-7.4254,1.1706,-3.8731,-8.7123,6.4846,11.4276,0.5674,34.3052,0.1643,0.1643,-0.511,1.1706,-3.8731,-1
JPM,STOCK,123.115189,120.843102,-1.8455,SELL,1,2.9891,2.7256,9.237,3.4296,12.9834,-1.0791,2.4181,9.4985,4.2855,10.5573,0.4059,70.2854,-0.1644,-0.1644,0.5292,-1.0791,2.4181,1
JPM,STOCK,281.399872,313.679993,11.4713,BUY,1,0.1488,-0.4343,-3.4009,-2.4738,-5.7906,-1.2982,-0.2117,-5.8142,4.4477,6.159,0.7222,39.8741,0.7339,0.7339,-0.6997,-1.2982,-0.2117,1
SPY,STOCK,27.20503,26.56258,-2.3615,SELL,1,-0.1126,0.169,1.973,1.0138,3.0068,0.2961,-0.0328,2.2125,1.6673,3.0323,0.5498,60.3097,-0.0368,-0.0368,0.5361,0.2961,-0.0328,-2
SPY,STOCK,90.399162,88.883644,-1.6765,SELL,1,-0.9499,-0.2109,0.2249,-0.8981,-0.6752,-1.0768,-0.1956,-4.6205,5.262,11.3511,0.4636,61.7331,-0.2265,-0.2265,-0.1735,-1.0768,-0.1956,-3
SPY,STOCK,75.663864,74.699921,-1.274,BUY,0,0.0302,0.1395,-1.251,-1.8739,-3.1014,-2.9318,-0.4786,0.1267,3.4422,4.0832,0.843,37.4467,0.0123,0.0123,-0.8617,-2.9318,-0.4786,0
SPY,STOCK,98.20945,99.221352,1.0304,SELL,0,-0.014,0.8127,0.6369,1.745,2.3931,0.751,0.1097,2.9166,3.0919,5.6771,0.5446,63.2573,-0.0086,-0.0086,0.5192,0.751,0.1097,-1
SPY,STOCK,75.594872,79.222076,4.7982,SELL,0,-0.2813,0.7925,4.1503,0.7274,4.9078,-1.2768,-0.8838,0.8498,3.5864,5.1775,0.6927,67.1545,-0.289,-0.289,0.2373,-1.2768,-0.8838,-3
SPY,STOCK,167.541199,170.67984,1.8734,SELL,0,-0.5296,0.7181,0.289,-0.8502,-0.5636,-2.5482,-2.4871,-1.5408,4.454,6.0441,0.7369,61.7801,-0.5524,-0.5524,-0.2381,-2.5482,-2.4871,-4
SPY,STOCK,235.019409,215.880051,-8.1437,BUY,0,0.1851,-0.2168,-1.5475,-2.8206,-4.3244,-3.7995,-0.5471,-6.2062,6.0969,6.5527,0.9304,39.7216,0.0252,0.0252,-0.7564,-3.7995,-0.5471,0
SPY,STOCK,439.135651,409.854248,-6.668,SELL,1,-0.0072,0.7967,0.8058,-0.7712,0.0284,-2.5539,-2.462,-0.7636,2.6208,4.9958,0.5246,62.9203,-1.0484,-1.0484,-0.2679,-2.5539,-2.462,-4
SPY,STOCK,346.197968,357.172028,3.1699,BUY,1,-1.3968,-2.4443,-4.9906,-3.7169,-8.522,1.5707,-1.4023,-10.4082,5.8206,14.5889,0.399,34.2235,0.5211,0.5211,-0.5317,1.5707,-1.4023,-1
QQQ,STOCK,78.029396,78.45118,0.5405,SELL,0,-0.03,2.5338,10.5493,5.8414,17.0069,-2.3747,3.1358,15.7607,18.2989,19.1356,0.9563,59.0909,-0.4831,-0.4831,0.552,-2.3747,3.1358,-5
QQQ,STOCK,65.692345,63.860233,-2.7889,BUY,0,0.9435,-1.8718,-8.0939,-5.9551,-13.567,-0.1602,1.0544,-13.0495,14.8919,21.8802,0.6806,39.5766,0.3665,0.3665,-0.5674,-0.1602,1.0544,1
QQQ,STOCK,63.860233,56.20224,-11.9918,BUY,0,0.2696,-0.5054,-6.9055,-6.3632,-12.8293,-6.5393,-2.7889,-1.7639,9.7214,14.8919,0.6528,34.3276,0.1659,0.1659,-0.8064,-6.5393,-2.7889,0
QQQ,STOCK,34.164227,31.7938,-6.9383,BUY,0,0.9387,0.2828,-2.9937,-3.7525,-6.6338,-6.0325,0.0,-1.2195,8.4197,9.3649,0.8991,39.4685,0.0747,0.0747,-0.7081,-6.0325,0.0,0
